-141.084 54.787 -0.032
-140.000 54.756 0.118
-139.490 54.950 0.257
-137.540 54.505 0.562
-137.490 54.511 0.610
-135.633 54.533 0.048
-135.100 54.642 0.160
-45.590 55.475 1.284
-43.838 55.246 0.946
-42.908 54.775 0.855
-33.910 55.404 0.900
-32.774 54.939 1.007
-32.023 55.224 0.907
-31.335 55.391 0.884
171.245 55.069 0.205
172.040 55.299 0.004
-176.067 53.900 -0.094
-153.160 53.667 -0.003
-144.000 54.025 0.098
-143.005 54.344 -0.026
-141.679 54.070 -0.159
-141.031 54.198 -0.145
-140.000 54.226 -0.041
-139.000 54.339 0.116
-138.045 54.448 0.368
-135.992 54.200 0.465
-32.245 54.324 0.901
-24.995 53.750 1.310
-24.205 53.564 0.829
174.288 53.688 -0.224
174.835 53.571 -0.290
-161.683 53.367 -5.856
-158.928 52.894 -0.104
-157.942 52.960 0.037
-157.051 53.111 0.042
-156.260 52.870 0.031
-154.620 53.463 0.151
-154.145 53.476 0.054
-147.815 53.343 0.255
-147.002 53.068 0.226
-146.000 53.065 0.191
-145.000 53.083 0.254
-144.286 53.097 0.293
-143.250 53.133 0.174
-141.860 53.232 0.013
-141.002 53.240 -0.114
-140.225 53.258 -0.180
-138.750 53.133 -0.107
-30.867 52.920 0.649
-29.665 52.950 0.680
-29.245 52.952 0.900
-27.635 52.962 0.714
-27.000 52.969 0.885
-25.962 52.984 0.936
-24.665 53.063 0.902
-23.982 53.157 0.985
-23.163 52.745 0.561
-22.000 53.161 0.515
-21.395 53.172 0.609
-18.690 52.519 1.299
167.340 52.924 -0.063
175.330 53.464 -0.202
176.000 53.320 -0.262
177.035 53.108 -0.085
-165.325 51.617 0.050
-161.975 52.231 0.061
-161.105 52.410 0.003
-159.900 51.979 0.001
-159.415 52.423 -0.103
-157.956 51.896 -0.109
-154.467 51.500 0.067
-138.780 51.931 -0.063
-138.020 52.260 -0.078
-25.988 52.452 0.625
-24.900 51.560 0.781
-23.590 51.520 0.956
-18.585 52.422 1.345
-17.945 51.837 0.518
-17.225 51.760 0.340
162.218 51.637 -0.140
163.040 51.893 -0.159
163.933 52.292 0.171
-165.825 51.386 -0.236
-165.086 50.982 -0.102
-164.085 50.906 -0.089
-163.000 51.008 0.059
-161.966 50.869 0.002
-160.927 51.117 0.201
-160.005 51.043 0.093
-158.932 50.974 0.048
-158.105 51.061 -0.038
-150.725 50.967 -0.185
-150.000 50.966 -0.145
-149.000 50.966 -0.051
-148.004 50.963 0.055
-147.000 50.965 0.133
-146.310 50.965 0.177
-145.183 51.383 0.148
-142.520 50.988 0.382
-142.000 50.998 0.277
-140.924 51.033 0.020
-140.242 51.044 0.331
-133.650 51.063 0.283
-133.000 51.043 0.187
-131.960 50.946 0.165
-131.290 50.989 0.023
-24.665 51.376 0.716
-24.001 50.962 0.580
-22.585 50.896 0.941
-21.928 50.978 1.138
-17.838 51.308 0.094
-16.947 50.978 0.281
-16.330 50.875 0.278
163.180 50.997 -0.267
165.260 51.359 0.087
165.885 51.307 0.229
-178.290 49.623 0.075
-174.210 49.866 -0.264
-171.205 49.804 -0.033
-169.670 50.263 -0.204
-169.248 49.753 -0.235
-165.020 50.184 -0.192
-163.915 49.940 -0.207
-163.028 50.035 -0.177
-162.380 50.449 -0.131
-158.908 49.956 -0.092
-157.756 50.346 -0.024
-134.890 50.003 0.110
-133.937 49.968 0.134
-133.084 50.131 0.134
-131.984 50.147 0.131
-131.325 49.510 0.308
-24.102 49.882 0.250
-23.027 50.020 0.572
-22.142 49.880 0.796
-18.560 50.397 0.084
-18.017 49.934 0.131
-16.771 50.130 -0.206
-16.036 49.980 0.076
-14.985 49.544 -0.193
161.415 50.070 -0.018
162.012 50.102 -0.086
162.977 50.162 -0.139
163.855 50.195 -0.135
165.465 50.327 -0.169
165.860 50.366 -0.071
175.315 49.821 -0.194
175.545 50.234 0.060
-178.760 49.390 -0.066
-178.420 49.375 0.017
-173.038 48.714 -0.230
-170.970 48.995 -0.085
-168.751 49.227 -0.292
-168.255 48.746 -0.358
-166.705 48.584 -0.295
-165.994 48.882 -0.321
-164.934 49.216 -0.254
-162.695 49.336 -0.195
-162.125 48.836 -0.237
-159.021 48.994 -0.257
-133.600 49.232 0.310
-133.000 49.190 0.269
-132.015 49.120 0.226
-130.985 49.490 0.311
-129.975 48.962 0.414
-129.012 48.997 0.432
-128.120 48.785 0.108
-24.985 49.021 -0.030
-24.026 48.871 0.235
-23.020 48.937 0.227
-21.943 48.854 0.226
-21.335 48.638 0.141
-17.515 49.477 -0.125
-17.325 49.287 0.143
-15.605 49.288 -0.419
159.350 49.008 -0.219
160.000 48.854 -0.203
161.000 48.617 -0.217
162.355 48.872 -0.235
162.540 49.346 -0.384
174.925 49.121 -0.401
176.205 48.633 -0.294
-173.032 47.935 -0.190
-172.060 47.942 -0.335
-170.680 47.996 -0.199
-169.800 47.933 -0.288
-167.750 48.299 -0.385
-167.200 48.377 -0.304
-164.299 47.808 -0.218
-161.620 48.393 -0.287
-161.050 47.893 -0.274
-159.060 48.365 -0.276
-135.690 48.057 -0.091
-135.000 48.073 -0.039
-134.000 48.095 0.096
-133.475 48.107 0.033
-131.940 48.168 0.180
-22.665 48.494 0.423
-21.540 48.477 0.457
-20.935 48.193 0.398
-20.393 47.829 0.322
158.210 48.328 -0.022
158.978 48.224 -0.214
160.000 48.098 -0.144
161.000 47.971 -0.097
161.992 48.088 -0.316
162.974 47.853 -0.276
178.900 47.981 -0.442
-174.817 46.883 -0.546
-173.112 47.002 -0.243
-171.555 47.437 -0.412
-170.993 46.979 -0.348
-170.326 46.921 -0.258
-164.095 47.002 -0.157
-160.555 47.459 -0.172
-160.170 47.121 -0.266
-132.870 46.922 0.027
-132.050 47.059 0.291
-19.750 47.228 -0.160
-9.850 46.892 0.189
148.700 47.429 -0.014
160.430 46.508 -0.028
161.061 46.621 -0.113
162.011 46.848 -0.232
163.000 46.814 -0.295
163.943 46.920 -0.393
164.970 47.045 -0.454
166.000 47.167 -0.416
166.905 47.273 -0.550
173.330 46.759 -0.258
173.570 47.084 -0.393
177.360 46.615 -0.475
177.628 46.756 -0.431
178.750 46.818 -0.478
-173.061 46.219 -0.382
-170.525 46.477 -0.313
-170.070 45.992 -0.183
-163.872 46.002 -0.194
-143.183 45.567 -0.152
-128.603 45.762 0.264
-127.033 46.500 0.072
-125.975 46.233 -0.302
-25.610 45.526 0.570
-25.010 45.586 0.683
-23.830 45.656 0.725
-23.205 45.962 0.499
-22.000 45.741 0.520
-21.000 45.787 0.124
-20.420 45.814 -0.099
-15.350 46.142 0.800
155.930 45.992 0.453
157.000 46.126 0.351
158.012 46.247 0.373
159.000 46.356 0.148
159.925 46.454 0.044
160.935 46.005 -0.181
171.200 46.337 -0.489
172.450 45.568 -0.167
172.765 45.994 -0.146
176.236 45.690 -0.582
176.865 46.200 -0.517
178.132 46.003 -0.272
-170.108 45.342 -0.128
-168.665 44.536 -0.275
-163.649 45.002 -0.283
-145.250 44.511 -0.145
-144.466 45.025 -0.127
-139.700 44.578 -0.173
-139.000 44.776 -0.130
-138.430 44.938 -0.205
-132.633 44.700 -0.098
-24.085 44.879 0.897
-23.121 44.655 0.968
-21.140 44.803 0.462
156.140 44.846 0.313
160.485 45.140 -0.269
160.590 45.342 -0.234
167.994 44.741 -0.292
168.666 45.085 -0.441
172.049 45.005 -0.438
175.280 45.001 -0.383
175.735 45.327 -0.415
177.315 44.769 -0.332
177.650 45.274 -0.347
-171.657 43.857 -0.200
-168.570 44.432 -0.224
-168.174 44.006 -0.285
-165.835 43.617 -0.256
-165.065 43.880 -0.247
-163.850 44.267 -0.286
-163.445 43.899 -0.319
-148.175 43.530 -0.313
-146.930 44.029 -0.341
-145.991 44.328 -0.265
-145.395 44.479 -0.211
-143.117 43.817 -0.148
-140.633 43.967 -0.259
-139.936 43.985 -0.055
-137.100 43.750 -0.058
-125.833 44.108 -0.112
-24.691 43.749 0.888
-24.395 44.283 0.851
-23.084 44.393 0.793
-20.715 44.191 0.460
-20.370 43.693 0.678
138.740 43.652 -0.004
153.065 43.746 0.175
156.395 44.245 0.057
156.610 43.739 -0.103
159.819 43.876 0.012
163.400 43.950 -0.332
163.933 44.053 -0.318
164.985 43.849 -0.339
167.040 44.269 -0.043
167.500 44.496 -0.204
171.410 44.044 -0.589
171.605 44.340 -0.640
174.195 43.875 -0.324
176.480 43.533 -0.422
176.821 44.025 -0.361
-171.711 43.495 -0.132
-168.850 42.608 -0.315
-167.996 42.956 -0.254
-167.078 43.111 -0.381
-166.340 43.444 -0.291
-148.870 42.853 -0.402
-148.355 43.355 -0.358
-139.951 42.998 0.004
-134.450 43.000 -0.118
-24.915 43.357 0.742
-23.075 43.164 1.080
-20.180 43.420 0.679
31.215 42.627 -1.112
135.460 42.591 -0.396
135.714 42.655 -0.479
137.122 42.826 -0.807
138.717 43.488 0.128
149.170 42.514 0.137
151.310 42.593 0.254
151.615 42.696 0.178
153.335 43.155 0.086
153.867 42.902 -0.075
154.980 42.935 -0.013
156.948 42.965 -0.064
160.075 42.998 -0.001
163.606 43.172 -0.284
173.324 42.722 0.248
173.705 43.229 0.019
176.290 43.275 -0.504
-178.628 41.904 -0.320
-170.655 42.015 -0.243
-170.000 42.239 -0.187
-169.345 42.451 -0.271
-166.710 42.245 -0.233
-166.475 41.955 -0.206
-149.853 41.878 -0.223
-149.365 42.371 -0.334
-139.945 41.922 -0.085
-14.300 42.126 -0.116
30.445 42.277 -1.009
30.720 42.402 -1.132
134.260 42.014 0.148
135.088 42.059 -0.310
149.365 42.475 0.223
150.088 42.239 0.253
150.929 42.254 0.221
152.105 42.028 0.125
153.000 42.038 -0.021
153.959 42.004 -0.063
155.017 42.024 -0.097
155.954 42.016 -0.130
157.081 42.034 -0.159
157.923 41.970 -0.064
158.995 42.066 -0.051
160.068 42.094 -0.120
160.925 41.989 -0.173
162.016 42.049 -0.046
162.795 42.104 -0.004
173.080 42.391 0.257
175.280 41.902 -0.105
-178.533 41.289 -0.318
-178.490 41.007 -0.303
-160.650 40.983 0.021
-150.954 40.851 -0.193
-150.365 41.366 -0.273
-139.956 41.059 -0.246
-128.409 40.900 0.122
-126.667 40.967 0.071
-66.030 40.665 -0.081
-59.490 40.673 -1.021
-18.958 40.558 -0.434
133.160 41.323 -0.595
135.820 41.354 -0.477
137.125 41.343 -0.278
137.833 41.415 -0.385
148.989 40.831 0.049
149.931 40.694 0.008
150.550 40.589 -0.027
152.390 41.274 0.149
152.650 40.781 -0.032
154.300 41.043 -0.129
154.525 40.550 -0.072
156.385 41.295 -0.175
156.652 40.838 -0.153
157.935 41.000 -0.036
161.215 41.019 -0.209
161.505 40.525 -0.003
-172.983 39.700 -0.248
-151.565 40.353 0.171
-151.440 40.455 0.097
-136.267 40.300 -0.611
-128.183 40.067 -0.474
-66.915 39.984 -0.381
-66.375 40.400 0.368
-65.270 40.238 -0.283
-15.145 39.882 0.066
12.310 40.000 -0.667
12.580 40.000 0.017
150.350 40.440 -0.031
151.830 39.865 -0.003
153.070 39.973 -0.077
154.798 40.001 -0.030
157.125 39.721 -0.130
158.084 39.936 -0.019
161.680 40.227 -0.031
-140.022 39.033 -0.372
-136.615 38.581 -0.075
-136.002 39.017 -0.209
-135.470 39.395 -0.242
-128.000 38.583 -0.349
-124.917 39.150 -0.077
-70.720 38.569 -0.233
-70.004 38.828 -0.080
-68.945 39.158 -0.060
-68.210 39.402 -0.082
-39.042 38.750 -0.074
-37.125 39.125 0.556
-35.292 38.750 0.975
-15.305 39.483 -0.093
151.293 39.172 -0.084
151.595 38.664 -0.111
153.177 39.334 -0.105
153.915 38.908 -0.186
155.010 38.916 -0.206
156.000 39.272 -0.154
156.975 39.254 -0.182
-140.006 37.759 -0.270
-138.040 37.567 -0.322
-136.780 38.464 -0.024
-133.678 37.839 -0.212
-128.571 37.702 -0.359
-125.019 38.144 -0.519
-71.914 38.018 -0.256
-71.237 38.116 -0.281
-69.997 37.540 -0.147
-66.175 38.233 0.124
-64.510 37.688 0.255
-64.000 37.745 0.261
-63.000 37.855 0.100
-62.000 37.966 -0.038
-61.000 38.077 -0.132
-60.000 38.188 -0.118
-59.000 38.298 0.239
-58.180 38.389 0.363
-32.190 37.502 0.287
145.889 37.996 0.257
146.796 37.910 0.100
149.178 38.198 -0.285
150.405 37.523 -0.147
150.890 37.629 -0.142
152.043 37.965 -0.179
152.986 38.183 -0.132
153.615 38.363 -0.085
155.214 38.225 -0.279
155.988 37.778 -0.331
156.954 37.724 -0.351
157.573 37.978 -0.295
171.992 37.700 -0.170
-157.844 36.805 -0.326
-157.033 37.150 -0.340
-143.117 37.250 -0.384
-139.942 36.940 -0.385
-139.000 36.939 -0.327
-138.325 37.380 -0.427
-133.721 36.986 -0.285
-128.579 36.998 -0.297
-125.867 37.467 -0.462
-72.948 37.109 -0.323
-72.474 36.957 -0.260
-70.575 37.260 -0.219
-69.234 36.813 -0.173
-32.522 37.326 1.778
-30.685 37.236 1.011
-30.009 37.232 1.372
-29.014 36.994 1.289
-28.345 36.681 1.245
145.031 37.344 0.003
146.066 36.776 0.097
146.910 36.940 -0.088
148.225 37.044 -0.219
149.000 37.214 -0.300
149.907 37.404 -0.226
151.374 36.529 -0.258
152.354 37.035 -0.362
157.070 37.445 -0.110
-158.982 35.648 -0.412
-157.838 36.001 -0.373
-150.420 35.507 -0.295
-140.665 35.849 -0.230
-140.029 36.098 -0.248
-133.771 35.991 -0.489
-128.612 36.003 -0.110
-125.889 35.622 -0.274
-125.033 35.517 -0.235
-72.290 35.660 -0.348
-69.950 36.059 -0.093
-69.014 36.042 -0.111
-67.920 35.874 0.029
-67.095 35.852 -0.109
-59.065 35.920 -0.137
-31.960 35.561 0.859
-30.997 35.728 0.665
-30.000 36.073 0.784
-29.165 36.379 0.784
-26.000 35.950 0.995
144.170 36.149 -0.009
147.758 36.343 -0.524
151.191 36.442 -0.370
-160.291 34.700 -0.449
-158.994 35.034 -0.458
-157.833 35.030 -0.453
-153.775 34.581 -0.258
-153.000 34.804 -0.253
-152.000 35.091 -0.297
-150.981 35.168 -0.263
-150.465 35.453 -0.368
-142.517 35.083 -0.265
-139.979 35.262 -0.308
-133.824 34.995 -0.451
-132.932 34.645 -0.184
-131.939 34.949 -0.206
-131.355 35.160 -0.224
-128.653 34.999 -0.246
-125.100 34.978 -0.283
-123.267 35.150 -0.263
-74.595 34.930 -0.173
-74.013 35.005 -0.418
-69.232 34.925 -0.348
-68.026 35.101 0.040
-67.292 35.258 0.058
-34.708 34.961 0.526
-34.000 34.763 0.574
-33.052 35.097 0.524
-32.465 35.495 1.039
-26.042 35.292 1.304
-18.985 34.993 0.141
143.425 34.928 -0.121
144.000 34.971 -0.223
145.028 35.033 -0.302
147.815 35.097 -0.317
155.304 34.804 -0.505
162.920 34.639 -0.274
172.670 34.767 0.316
-173.050 34.333 0.172
-165.575 33.538 -0.045
-165.021 33.782 -0.064
-164.295 34.081 -0.098
-161.176 33.910 -0.422
-160.164 34.011 -0.421
-158.992 34.342 -0.516
-157.860 33.996 -0.471
-156.950 33.631 -0.429
-155.990 33.933 -0.367
-155.000 34.248 -0.248
-154.277 34.449 -0.240
-151.985 33.630 -0.119
-151.340 34.408 -0.263
-133.828 34.369 -0.144
-133.445 34.484 -0.208
-129.770 33.771 -0.121
-129.027 34.238 -0.228
-126.033 34.483 -0.441
-122.133 34.367 0.149
-74.847 33.713 -0.743
-74.012 33.992 -0.837
-70.235 34.199 -0.333
-69.225 33.908 -0.200
-67.765 34.270 0.129
-67.119 33.764 0.227
-63.033 34.467 0.189
-48.925 33.877 0.207
-48.490 33.510 -0.750
-33.380 34.469 1.044
-19.817 33.917 0.321
-19.440 34.428 0.065
-13.615 33.929 -0.131
-12.000 33.886 -0.255
144.005 33.619 -0.110
145.042 34.302 -0.563
150.897 34.060 -0.488
162.313 33.775 -0.279
162.665 34.276 -0.227
-167.655 32.578 -0.165
-167.000 32.891 -0.210
-166.080 33.309 -0.104
-160.694 33.004 -0.342
-159.000 32.997 -0.419
-157.917 33.132 -0.481
-157.435 33.481 -0.463
-152.700 32.746 -0.001
-152.300 33.240 -0.140
-130.555 32.993 0.114
-130.286 33.259 -0.130
-128.762 32.905 -0.032
-127.067 32.833 -0.032
-125.933 32.983 -0.056
-74.968 32.885 -0.868
-69.940 33.005 -0.468
-66.644 33.253 0.431
-66.346 32.919 0.422
-57.500 32.858 0.114
-53.433 32.867 -0.210
-48.385 33.421 -0.091
-36.610 32.851 0.596
-36.480 32.548 0.114
-21.755 32.973 0.115
-20.937 32.778 0.140
-20.310 33.229 0.285
-14.676 32.914 0.423
-13.917 33.026 0.121
-13.116 33.092 0.244
-12.000 32.973 0.296
-10.980 33.411 -0.283
-10.378 33.437 -0.900
28.103 33.138 -7.576
143.658 33.390 -0.030
144.603 33.095 -0.563
146.012 32.971 -0.172
150.360 32.520 -0.126
152.021 33.219 -0.405
152.960 33.042 -0.353
154.095 33.101 0.031
155.000 33.036 0.184
155.920 32.969 0.365
162.810 32.622 -0.790
-172.067 32.133 -0.137
-169.795 31.555 -0.093
-168.884 31.991 -0.199
-168.160 32.335 -0.212
-160.630 32.474 -0.418
-158.837 31.721 -0.294
-157.841 32.001 -0.490
-154.650 32.300 -0.339
-153.770 31.738 0.029
-153.225 32.207 0.036
-131.260 32.158 0.025
-128.823 31.996 0.110
-75.078 32.354 -0.720
-73.955 31.602 -0.765
-71.778 32.446 -0.744
-70.615 32.446 -0.757
-68.000 32.303 0.024
-67.000 32.278 0.251
-65.952 32.016 0.276
-65.415 31.609 0.330
-36.305 32.140 0.751
-32.708 31.883 0.802
-31.142 31.850 0.463
-21.560 31.578 0.089
-21.175 32.078 -0.021
-19.603 32.201 1.094
-19.162 32.090 0.733
-18.176 31.955 0.421
-14.985 32.229 0.359
-14.035 32.135 0.200
-13.000 32.271 0.491
134.417 31.617 -0.822
146.435 32.409 -0.394
146.535 32.270 -0.480
150.440 32.418 -0.117
150.530 32.303 -0.146
151.758 32.385 -0.207
161.024 32.014 -0.152
162.083 31.977 -0.361
162.887 31.898 -0.460
163.520 32.110 -0.603
-171.685 31.180 -0.078
-170.995 30.868 -0.057
-170.255 31.095 -0.043
-164.953 30.855 -0.153
-164.230 31.210 -0.189
-158.752 31.018 -0.340
-157.829 31.091 -0.396
-154.180 31.385 -0.001
-135.400 31.083 0.252
-128.891 30.986 0.094
-120.900 31.300 -0.086
-120.125 30.925 0.012
-75.566 30.932 -0.033
-75.012 30.994 0.048
-74.330 31.410 -0.598
-69.630 30.527 -0.031
-66.192 31.115 0.310
-65.130 31.241 0.487
-44.785 30.979 0.149
-44.235 30.659 0.390
-35.860 30.947 0.516
-21.765 31.312 -0.009
-14.450 31.419 0.583
136.510 30.551 -0.830
143.455 31.273 -0.276
151.336 30.819 -0.146
151.810 30.760 -0.145
153.250 30.571 -0.166
153.735 30.710 -0.196
159.994 31.041 0.290
161.485 30.509 -0.407
162.054 31.036 -0.341
162.585 31.445 -0.459
-169.850 30.335 -0.067
-169.025 29.967 0.045
-168.355 29.642 0.070
-164.660 30.386 -0.063
-164.210 30.063 -0.108
-161.018 29.736 -0.147
-160.370 29.644 -0.219
-159.150 30.066 -0.408
-152.675 30.450 -0.126
-149.675 29.511 -0.250
-128.967 29.999 -0.074
-121.733 29.867 0.273
-75.585 30.143 -0.165
-75.233 30.238 -0.092
-74.000 30.132 -0.305
-73.283 30.069 -0.552
-70.005 30.166 -0.201
-69.185 30.335 -0.253
-46.870 30.312 0.122
-45.933 30.127 0.057
-45.084 29.971 0.139
-43.808 30.103 0.225
-43.000 29.941 0.575
-42.375 29.577 0.760
-35.689 29.998 0.124
135.067 29.742 -0.866
148.115 30.079 -0.430
148.992 30.036 -0.436
150.000 29.960 -0.233
150.940 29.927 -0.260
152.040 30.124 -0.161
152.755 30.429 -0.141
158.465 29.536 -0.323
158.870 29.934 -0.298
160.455 29.550 -0.291
161.076 30.005 -0.339
161.695 30.130 -0.484
-167.745 29.183 0.225
-167.187 28.756 0.350
-162.727 28.713 0.036
-162.086 29.011 0.022
-161.485 29.495 -0.162
-159.855 29.174 -0.157
-159.242 28.623 -0.082
-153.517 28.750 -0.066
-152.467 29.333 -0.576
-150.590 28.589 -0.161
-150.095 29.088 -0.190
-129.041 29.082 -0.114
-117.583 29.133 0.285
-117.408 28.775 0.199
-76.013 29.058 -0.345
-74.788 28.643 -0.316
-74.000 29.034 -0.305
-73.327 29.372 -0.270
-69.722 28.653 -0.316
-69.000 28.684 -0.121
-67.995 28.737 0.129
-65.726 29.031 0.028
-65.026 29.004 0.309
-53.030 28.566 -0.208
-44.885 29.391 0.147
-43.680 29.432 0.758
-43.350 29.309 0.355
-41.870 29.283 0.244
-41.460 29.045 0.624
-35.549 29.226 0.317
-35.458 28.728 0.223
-20.725 28.598 0.207
-20.475 28.510 0.126
134.460 29.259 -0.918
135.000 29.228 -0.706
136.078 29.005 -0.634
136.735 28.909 -0.679
144.465 29.022 -0.123
144.735 28.740 -0.237
147.215 28.682 -0.331
148.000 28.922 -0.375
149.000 29.228 -0.324
149.780 29.225 -0.269
150.655 29.069 -0.122
152.870 28.788 -0.020
158.315 29.389 -0.279
160.128 28.999 -0.237
161.265 29.345 -0.393
-174.175 28.338 0.029
-166.680 28.363 0.531
-165.866 27.745 0.669
-162.858 28.178 0.064
-161.965 28.441 -0.105
-160.860 27.604 0.312
-158.004 27.637 -0.073
-150.685 28.493 -0.262
-129.173 27.958 0.066
-127.417 28.083 -0.322
-89.334 27.504 -0.411
-75.732 28.114 -0.309
-75.269 28.070 -0.186
-72.960 27.881 -0.296
-68.118 28.012 0.163
-67.285 27.884 0.385
-64.745 28.246 0.344
-64.460 27.947 0.031
-52.560 28.490 -0.189
-52.003 28.376 -0.350
-51.000 27.998 -0.348
-50.395 27.743 0.056
-47.635 27.898 -0.008
-47.000 27.838 -0.106
-46.000 27.744 0.213
-45.107 27.629 0.301
-43.780 28.204 0.153
-40.635 28.242 0.512
-40.220 27.805 0.258
-36.630 27.702 0.179
-36.340 27.573 0.183
-35.407 28.448 0.354
-22.930 28.211 -0.112
-21.986 28.346 0.042
-20.413 28.443 0.003
-17.060 27.624 0.444
-16.480 27.506 0.247
136.024 27.663 -0.964
136.900 27.867 -0.603
137.865 27.948 -0.620
145.230 28.222 -0.116
145.973 28.021 0.008
153.075 28.400 -0.000
160.265 28.442 -0.243
161.000 28.264 -0.135
161.780 28.075 -0.263
-169.083 26.700 0.940
-165.525 27.479 0.725
-165.010 27.064 0.749
-164.400 26.578 0.710
-162.585 27.240 0.499
-162.413 26.639 0.388
-160.685 27.476 0.401
-157.984 27.113 0.036
-129.280 27.000 0.118
-121.583 27.400 -0.238
-75.995 27.344 -0.334
-74.728 27.118 -0.133
-74.137 26.799 0.026
-71.017 27.057 -0.457
-70.179 26.824 -0.333
-69.253 27.017 -0.184
-67.978 26.905 0.262
-67.188 27.007 0.202
-61.887 26.665 -0.516
-47.740 26.525 -0.453
-46.595 27.033 0.178
-46.000 26.745 -0.191
-44.789 27.021 0.307
-40.723 26.704 -0.065
-39.936 27.044 0.216
-39.240 26.773 0.128
-35.835 27.349 -0.258
-34.873 26.809 0.075
-34.140 26.578 -0.239
-23.023 26.802 0.040
-22.000 26.987 0.029
-21.014 27.154 0.312
-20.125 27.267 0.596
-16.303 27.170 0.049
133.475 27.344 0.257
133.700 27.167 0.105
136.180 27.402 -0.964
-163.932 26.206 0.649
-162.241 25.885 0.408
-157.721 25.681 0.452
-156.963 26.004 0.264
-156.415 26.296 0.145
-129.396 25.966 -0.115
-94.979 26.006 -1.284
-85.480 25.730 -0.189
-74.024 26.370 -0.043
